sourceArchiveURI	reference	consumer.distinct	consumer.records
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	López-Peralta, R.H. and C.A.T. Arcila. 2002. Diet composition of fish species form the southern continental shelf of Colombia. Naga, WorldFish Center Q. 25(3&4):23-29.	24	161
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Brulé, T., D.O. Avila, M.S. Crespo and C. Déniel. 1994. Seasonal and diel changes in diet composition of juvenile red grouper (<i>Epinephelus morio</i>) from Campeche Bank. Bull. Mar. Sci. 55(1):255-262.	1	9
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Wheeler, A. 1992. A list of the common and scientific names of fishes of the British Isles. J. Fish Biol. 41(suppl.A):1-37.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	van Oijen, M.J.P. 1991. A systematic revision of the piscivorous haplochromine Cichlidae (Pisces: Teleostei) of Lake Victoria (East Africa). Part I. Zool. Verh. Leiden 272:95 p.	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Last, J.M. 1979. The food of larval turbot <i>Scophthalmus maximus</i> L. from the west central North Sea. J. Const. int. Explor. Mer 38(3):308-313.	1	32
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Politou, C.Y., P.S. Economidis and A.I. Sinis. 1993. Feeding biology of bleak, <i>Alburnus alburnus</i>, in Lake Koronia, northern Greece. J. Fish Biol. 43(1):33-43.	1	20
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Moreira, F., C.A. Assis, P.R. Almeida, J.L. Costa and M.J. Costa. 1992. Trophic relationships in the community of the Upper Tagus Estuary (Portugal: a preliminary approach. Estuar. Coast. Shelf-Sci. 34:617-623.	7	18
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Thomson, J.M. 1959. Some aspects of the ecology of Lake Macquarie, NSW, with regard to an alleged depletion of fish. IX. The fishes and their food. Aust. J. Mar. Freshwat. Res. 10:365-374.	1	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Kraiem, M.M. 1996. The diet of <i>Barbus callensis</i> (Cyprinidae) in northern Tunisia. Cybium 20(1):75-85.	1	39
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	"Lopez, H.L., R.C. Menni and A.M. Miguelarena. 1987. Lista de los peces de agua dulce de la Argentina. Biologia Acuatica No. 12, 50 p. (Instituto de Limnologia \"Dr. Raul A. Ringuelet\")."	7	26
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Kühl, H. 1956. Untersuchung der Nahrung von jungen Seehasen (<I>Cyclopterus lumpus</i> L.) im Mündungsgebiet den Elbe. Arch. Fischereiwiss. 7:40-47.	1	2
https://github.com/globalbioticinteractions/raymond/archive/f46c29e304b50188f1c2f8f18470e7dd72158c55.zip	Collins, M.A., Shreeve, R.S., Fielding, S., Thurston, M.H. (2008) Distribution, growth, diet and foraging behaviour of the yellow-fin notothen Patagonotothen guntheri (Norman) on the Shag Rocks shelf (Southern Ocean). Journal of Fish Biology 72: 271-286.	1	79
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Blaber, S.J.M. 1980. Fish of the Trinity Inlet System of North Queensland with notes on the ecology of fish faunas of tropical Indo-Pacific estuaries. Aust. J. Mar. Freshwat. Res. 31:137-46.	15	21
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Lowry, L.F. and K.J. Frost. 1981. Distribution, growth, and foods of Arctic cod (<>Boreogadus saida</>) in the bering, Chukchi, and Beaufort Seas. Can. Field-Nat. 95:186-191.	1	7
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Heemstra, P.C. and N.V. Parin. 1986. Exocoetidae. p. 391-396. In M.M. Smith and P.C. Heemstra (eds.) Smiths' sea fishes. Springer-Verlag, Berlin.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Jensen, A.S. and P.M. Hansen. 1931. Investigations on the Greenland cod (<i>Gadus callarias</i> L.) with an introduction on the history of the Greenland cod fishery. ICES Rapp. Proc. Verb. 72(1).	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Nagelkerke, L.A.J. and F.A. Sibbing. 2000. The large barbs (<i>Barbus</i> spp., Cyprinidae, Teleostei) of Lake Tana (Ethiopia), with a description of a new species, <i>Barbus osseensis</i>. Neth. J. Zool. 50(2):179-214.	1	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Eakin, R.R. 1990. Artedidraconidae. p. 332-356. In O. Gon and P.C. Heemstra (eds.) Fishes of the Southern Ocean. J.L.B. Smith Institute of Ichthyology, Grahamstown, South Africa.	4	9
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Díaz, D., M. Zabala, C. Linares, B. Hereu and P. Abelló. 2005. Increased population of juvenile European spiny lobster (<i>Palinurus elephas</i>) in a marine protected area. New Zealand Journal of Marine and Freshwater Research 36:447-453.	1	1
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Silva, A. 1999. Feeding habits of john dory, <i>Zeus faber</i>, off the Portuguese continental coast. J. Mar. Biol. Ass. U.K. 79:333-340.	1	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Uotani, I., T. Saito, K. hiranuma and Y. Nishikawa. 1990. Feeding habit of bluefin tuna <i>Thunnus thynnus</i> larvae in the western north Pacific Ocean. Nippon Suisan Gakkaishi 56(5):713-717.	1	8
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Kozlov, A.N. and M.I. Terverdiyeva. 1989. Feeding of different species of Myctophidae in different parts of the Southern Ocean. J. Ichthyol. 29(3):160-167.	3	4
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	ICCAT. 2009. Report of the standing committee on research and statistics (SCRS). Madrid, Spain, October 5-9, 2009. 270 p.	1	1
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Papaconstantinou, C. and K.I. Stergiou. 1995. Biology and fisheries of eastern Mediterranean hake (<i>Merluccius merluccius</i>). p. 149-180. In J. Alheit and T. J. Pitcher (eds.) Hake:Biology, fisheries and markets. Chapman & Hall, London, 478 p.	1	8
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	de Godoy, M.P. 1975. Peixes do Brazil suborden Characoidei basin do Rio Mogi Guassu. p. 217-398. In Piracicaba (ed.) Franciscana II.	1	4
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Hawkins, A.D., N.M. Soofiani and G.W. Smith. 1985. Growth and feeding of juvenile cod (<i>Gadus morhua</i> L.). J. Cons. Int. Explor. Mer. 42(1):11-32.	1	47
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Yang, M.-S. and P.A. Livingston. 1994. Variations in mean stomach content weights of walleye pollock, <i>Theragra chalcogramma</i>, in the eastern Bering Sea. NOAA Tech. Memo. NMFS-AFSC-36. 32 p.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Iwamoto, T. and W. Schneider. 1995. Macrouridae. Granaderos. p. 1246-1265. In W. Fischer, F. Krupp, W. Schneider, C. Sommer, K.E. Carpenter and V. Niem (eds.) Guia FAO para Identification de Especies para lo Fines de la Pesca. Pacifico Centro-Oriental. 3 Vols. FAO, Rome.	3	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Patterson, K.R. 1985. The trophic ecology of whiting (<i>Merlangius merlangus</i>) in the Irish Sea and its significance to the Manx herring stock. J. Cons. Int. Explor. Mer. 42(2):152-161.	1	6
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Labropoulou, M. and G. Markakis. 1998. Morphological-dietary relationships within two assemblages of marine demersal fishes. Environ. Biol. Fish. 51:309-319.	5	14
https://github.com/globalbioticinteractions/szoboszlai2015/archive/88e7ee7c745b5d2dfb437808fc749a0739fc36ac.zip	Cross, JN. 1988. Aspects of the biology of two Scyliorhinid sharks. Fishery Bulletin. v.86. pp.691-702	2	12
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Hopkins, T.L. and R.C. Baird. 1973. Diet of the hatchetfish <i>Sternoptyx diaphana</i>. Mar. Biol. 21:34-46.	1	47
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Santic, M., I. Jardas and A. Pallaoro. 2003. Feeding habits of Mediterranean horse mackerel, <i>Trachurus mediterraneus</i> (Carangidae), in the central Adriatic Sea. Cybium 27(4):247-253.	1	58
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Fricke, R. 1984. Callionymidae. In W. Fischer and G. Bianchi (eds.) FAO species identification sheets for fishery purposes. Western Indian Ocean (Fishing area 51). Vol. 1, FAO, Rome.	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Maugé, L.A. 1986. Gobiidae. p. 358-388. In J. Daget, J.-P. Gosse and D.F.E. Thys van den Audenaerde (eds.) Check-list of the freshwater fishes of Africa (CLOFFA). ISNB, Brussels; MRAC, Tervuren; and ORSTOM, Paris. Vol. 2.	2	2
https://github.com/GoMexSI/interaction-data/archive/2fba3631b0676659c9a0d9898dcb4bfb41795b59.zip	William Longley, Samuel Hildebrand, William Longley, Samuel Hildebrand. 1941. Systematic catalog of the fishes of Tortugas Florida.	52	168
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Yano, K., K. Mochizuki, O. Tsukada and K. Suzuki. 2003. Further description and notes of natural history of the viper dogfish, <i>Trigonognathus kabeyai</i> from the Kumano-nada Sea and the Ogasawara Islands, Japan (Chondrichthyes: Etmopteridae). Ichthyol. Res. 50:251-258.	2	8
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Carrasson, M. and J. Matallanas. 1990. Preliminary data about the feeding habits of some deep-sea Mediterranean fishes. J. Fish Biol. 36(3):461-463.	4	12
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Teichert-Coddington, D.R. 1996. Effect of stocking ratio on semi-intensive polyculture of <i>Colossoma macropomum</i> and <i>Oreochromis niloticus</i> in Honduras, Central America. Aquaculture 143:291-302.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Guerrero, R.D. III. 1982. Control of tilapia reproduction. p. 309-316. In R.S.V. Pullin and R.H. Lowe-McConnell (eds.) The biology and culture of tilapias. ICLARM Conf. Proc. 7. 432 p.	2	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Wheeler, A. 1977. Das grosse Buch der Fische. Eugen Ulmer GmbH & Co. Stuttgart. 356 p.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Russell, B.C. 1988. Revision of the labrid fish genus <i>Pseudolabrus</i> and allied genera. Rec. Aust. Mus. (Suppl. 9):1-72.	2	5
https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	Pinnegar, J.K. (2014). DAPSTOM - An Integrated Database & Portal for Fish Stomach Records. Version 4.7. Centre for Environment, Fisheries & Aquaculture Science, Lowestoft, UK. February 2014, 39pp. Accessed at <https://www.cefas.co.uk/umbraco/CefasPlugins/DapstomSurface/Download?searchType=predator&species=SDF&years=2006&years=2005&years=2004&years=1991&years=1976&years=1937&years=1929&years=1928&years=1919&years=1918&years=1914&years=1901&areas=IVb&areas=IVc&areas=VIa&areas=VIIa&areas=VIId&areas=VIIe&areas=VIIj&minlength=0&maxlength=1000&nullLengths=true> on 20 May 2017.	1	132
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Iwamoto, T. 1990. Macrouridae. p. 192-206. In O. Gon and P.C. Heemstra (eds.) Fishes of the Southern Ocean. J.L.B. Smith Institute of Ichthyology, Grahamstown, South Africa.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Kido, M.H., P. Ha and R.A. Kinzie III. 1993. Insect introductions and diet changes in an endemic Hawaiian amphidromous goby, <i>Awaous stamineus</i> (Pisces: Gobiidae). Pac. Sci. 47(1):43-50.	1	8
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Hopkins, T.E. and R.J. Larson. 1990. Gastric evacuation of three food types in the black and yellow rockfish <i>Sebastes chrysomelas</i> (Jordan and Gilbert). J. Fish Biol. 36(5):673-681.	1	3
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Jillett, J.B. 1968. The biology of <i>Acanthoclinus quadridactylus</i> (Bloch & Schneider) (Teleostei-Blenniodea). I. Age, growth, food. Aust. J. Mar. Freshwat. Res. 19(1):1-8.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Weatherly, N.S. 1987. The diet and growth of 0-group dace, <i>Leuciscus leuciscus</i> (L.), and roach, <i>Rutilus rutilus</i> (L.), in a lowland river. J. Fish Biol. 30:237-247.	2	130
https://github.com/GoMexSI/interaction-data/archive/2fba3631b0676659c9a0d9898dcb4bfb41795b59.zip	G Matlock, M Garcia. 1983. Stomach contents of selected fishes from Texas bays.	16	3221
https://github.com/globalbioticinteractions/planque2014/archive/b463608e2c9d7e0b3aab4fdb88d367b73e5c0a2d.zip	Desilva, S. S. 1973. Food and feeding habits of herring, Clupea harengus and sprat C. sprattus in inshore waters of west coast of Scotland. Marine Biology, 20: 282-290.	1	6
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip		13	51
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Seppovaara, O. 1982. Harjuksen (<i>Thymallus thymallus</i> L.) levinneisyys, biologia, kalastus ja hoitotoimet Suomessa. (English summary: Distribution, biology, fishery and management of the grayling in Finland.). Riista-ja kalatalouden tutkimuslaitos. Monistettuja julkaisuja No. 5. 88 s. Helsinki. Finland. (Publication of the Finnish Game and Fisheries Research Institute). (in Finnish).	1	3
https://github.com/globalbioticinteractions/gray2015/archive/f131b83b5bf2617c31581b87e2a3c1c32f6d4446.zip	Fox, P. J. 1978. The population dynamics of the bullhead (Cottus gobio L., Pisces) with special reference to spawning, mortality of young fish and homoestatic mechanisms. PhD thesis. ? Univ. of Reading. Fox, P. J. 1978b. Preliminary observations on diffe	2	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Esteves, K.E. and P.M. Galetti Jr. 1995. Food partitioning among some characids of a small Brazilian floodplain lake from the Paraná River basin. Environ. Biol. Fish. 42(4):375-389.	1	4
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Bensley, B.A. 1915. Fishes of Georgian Bay. Contrib. Can. Biol. Sess. Pap. 39b (1911-14):1-51.	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Svetovidov, A.N. 1986. Merlucciidae. p. 677-679. In P.J.P. Whitehead, M.-L. Bauchot, J.-C. Hureau, J. Nielsen and E. Tortonese (eds.) Fishes of the north-eastern Atlantic and the Mediterranean. UNESCO, Paris. Vol. 2.	1	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Joshi, C.B. and K. Kumar. 1980. Food spectrum of juveniles of golden mahseer (<i>Tor putitora</i>) collected from the streams of Jammu Province. J. Inland Fish. Soc. India. Vol. 12 No. 2 pp. 105-108.	1	1
https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	Pinnegar, J.K. (2014). DAPSTOM - An Integrated Database & Portal for Fish Stomach Records. Version 4.7. Centre for Environment, Fisheries & Aquaculture Science, Lowestoft, UK. February 2014, 39pp. Accessed at <https://www.cefas.co.uk/umbraco/CefasPlugins/DapstomSurface/Download?searchType=predator&species=GAR&years=1983&years=1918&years=1917&years=1910&years=1906&areas=IVb&areas=VIIa&areas=VIIe&areas=VIIg&minlength=0&maxlength=1000&nullLengths=true> on 20 May 2017.	1	71
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Creaser, E.P. and H.C. Perkins. 1994. The distribution, food, and age of juvenile bluefish, <i>Pomatomus saltatrix</i>, in Maine. Fish. Bull. 92:494-508.	1	11
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Quéro, J.-C., T. Matsui, R.H. Rosenblatt and Y.I. Sazonov. 1990. Platytroctidae. p. 265-274. In J.C. Quero, J.C. Hureau, C. Karrer, A. Post and L. Saldanha (eds.) Check-list of the fishes of the eastern tropical Atlantic (CLOFETA). JNICT, Lisbon; SEI, Paris; and UNESCO, Paris. Vol. 1.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Heemstra, P.C. 1981. Emmelichthyidae. In W. Fischer, G. Bianchi and W.B. Scott (eds.) FAO species identification sheets for fishery purposes. Eastern Central Atlantic; fishing areas 34, 47 (in part). Department of Fisheries and Oceans Canada and FAO. Vol. 2. pag. var.	1	1
