"","SpecCode","predator.name","gbif.taxon.id","dietary.niche.width","Cnidaria.other","Anthozoa","Annelida.other","Polychaeta","Clitellata","Mollusca.other","Polyplacophora","Bivalvia","Gastropoda","Cephalopoda","Brachiopoda.other","Arthropoda.other","Ostracoda","Maxillopoda","Malacostraca","Insecta","Echinodermata.other","Ophiuroidea","Echinoidea","Holothuroidea","Chordata.other","Actinopterygii","Chondrichthyes","Amphibia","Reptilia","Aves","Mammalia","Plantae.other","Animalia.other","Marine","Freshwater","DietTroph","DietSeTroph","FoodTroph","FoodSeTroph","gbif.taxon.occ.count","OCClog","DNW","DNWcorr","biome"
"1:97",136,"Scomberomorus sierra",2374269,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"4.49","0.79","4.21","0.73",673,6.51174532964473,0.148148148148148,-0.000647722250471022,"Marine"
"1:98",138,"Somniosus microcephalus",2421162,14,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,"-1",0,"4.22","0.57","4.31","0.69",297,5.6937321388027,0.518518518518518,0.394625356038477,"Marine"
"1:99",139,"Squalus acanthias",5216368,20,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,"-1",0,"4.37","0.412","3.89","0.76",41041,10.6223268460195,0.740740740740741,0.305346424312989,"Marine"
"1:100",141,"Scomberomorus tritor",2374271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.26","0.74",1003,6.91075078796194,0.037037037037037,-0.126243675343687,"Marine"
"1:101",143,"Thunnus albacares",2374013,12,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,"-1",0,"4.41","0.409","4.48","0.93",55238,10.9194064012197,0.444444444444444,0.00975955750680924,"Marine"
"1:102",145,"Thunnus maccoyii",2373941,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.930000067","0.5342",822,6.71174039505618,0.185185185185185,0.0302631439380006,"Marine"
"1:103",147,"Thunnus thynnus",2373980,11,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,"-1",0,"4.45","0.75","4.21","0.8",905,6.80793494369993,0.407407407407407,0.248782137313379,"Marine"
"1:104",148,"Thunnus tonggol",2373933,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"4.5","0.62","4.01","0.53",260,5.56068163101553,0.0740740740740741,-0.0446694737328844,"Marine"
"1:105",152,"Lutjanus guttatus",2385124,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,"-1",0,"4.04","0.242","3.83","0.66",853,6.74875954749168,0.296296296296296,0.140019102744987,"Marine"
"1:106",154,"Lutjanus jocu",2384948,12,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,"-1",0,"4.41","0.268","3.92","0.58",724,6.58479139238572,0.444444444444444,0.293604308463178,"Marine"
"1:107",159,"Lutjanus lutjanus",2384741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","4.05","0.68",1223,7.10906213568717,0.037037037037037,-0.137305634321493,"Marine"
"1:108",161,"Lutjanus mahogoni",2385023,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"4.33","0.439","3.98","0.6",837,6.72982407048948,0.222222222222222,0.0666486469027861,"Marine"
"1:109",162,"Lutjanus malabaricus",2384789,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"4.48","0.539","4.09","0.6",1913,7.55642796944025,0.222222222222222,0.0173796467105107,"Marine"
"1:110",167,"Callorhinchus capensis",2417425,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","3.45","0.52",5431,8.59987855803485,0.0740740740740741,-0.184631186831436,"Marine"
"1:111",170,"Lutjanus peru",2384920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","4.02","0.62",195,5.27299955856375,0.037037037037037,-0.0711375649996803,"Marine"
"1:112",175,"Elops saurus",5203145,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,"-1",0,"3.49","0.32","4.11","0.71",19540,9.88021892559677,0.296296296296296,-0.0940197443386512,"Marine"
"1:113",176,"Lutjanus russellii",2385118,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"4.1","0.395","3.799999952","0.6332",1390,7.23705902612474,0.111111111111111,-0.0715808083798962,"Marine"
"1:114",177,"Lutjanus sanguineus",2384831,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"4.49","0.71","null","null",682,6.52502965784346,0.111111111111111,-0.0380443151509676,"Marine"
"1:115",178,"Lutjanus sebae",2384899,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"4.09","0.396","3.86","0.62",2356,7.76472054477148,0.185185185185185,-0.0327196403499231,"Marine"
"1:116",179,"Lutjanus semicinctus",2384957,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.05","0.68",222,5.40267738187228,0.185185185185185,0.0724281561958896,"Marine"
"1:117",181,"Lutjanus synagris",2384837,13,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,"-1",0,"3.82","0.188","3.66","0.8",2575,7.85360481309784,0.481481481481481,0.258655350878348,"Marine"
"1:118",184,"Lutjanus vitta",2384771,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"3.96","0.304","3.74000001","0.5896",2949,7.98922140881528,0.222222222222222,-0.00737940695672995,"Marine"
"1:119",186,"Macolor macularis",2385209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.97","0.65",343,5.83773044716594,0.037037037037037,-0.0922621296166797,"Marine"
"1:120",188,"Ocyurus chrysurus",2385282,13,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"4.03","0.299","3.88","0.54",11330,9.33520935402205,0.481481481481481,0.15486300570453,"Marine"
"1:121",189,"Paracaesio caerulea",2384708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",44,3.78418963391826,0.037037037037037,-0.0424285134281624,"Marine"
"1:122",192,"Paracaesio sordida",2384715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","2.75","0.31",82,4.40671924726425,0.037037037037037,-0.0519621164152044,"Marine"
"1:123",196,"Pinjalo pinjalo",2385238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.45","0.41",66,4.18965474202643,0.037037037037037,-0.0488578980678478,"Marine"
"1:124",198,"Pristipomoides aquilonaris",2385178,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,"-1",0,"3.91","0.45","4.5","0.8",1050,6.95654544315157,0.296296296296296,0.130698901302285,"Marine"
"1:125",199,"Pristipomoides argyrogrammicus",2385161,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","4.18","0.57",183,5.20948615284142,0.037037037037037,-0.0690490724836983,"Marine"
"1:126",200,"Pristipomoides auricilla",2385174,9,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"3.86","null","3.57","0.48",56,4.02535169073515,0.333333333333333,0.2498939852652,"Marine"
"1:127",201,"Pristipomoides filamentosus",2385153,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"4.19","0.419","3.609999895","0.4701",2829,7.94767857130157,0.259259259259259,0.0316475798320316,"Marine"
"1:128",202,"Pristipomoides flavipinnis",2385177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.6","0.51",48,3.87120101090789,0.037037037037037,-0.0439177606876246,"Marine"
"1:129",203,"Boops boops",5210955,6,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"-1",0,"2.79","0.041","3.11","0.23",2716,7.90691548867859,0.222222222222222,-0.00336628167163106,"Marine"
"1:130",204,"Sarpa salpa",2392628,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"-1",0,"2","0","2.14","0.14",2937,7.98514393119862,0.148148148148148,-0.0812611381114586,"Marine"
"1:131",206,"Pristipomoides macrophthalmus",2385189,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.87","0.56",216,5.37527840768417,0.0740740740740741,-0.0376834697921077,"Marine"
"1:132",208,"Pristipomoides multidens",2385170,6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.84","0.58",675,6.51471269087253,0.222222222222222,0.0733464425405855,"Marine"
"1:133",209,"Pristipomoides sieboldii",2385181,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"3.67","0.2","3.71","0.5",241,5.48479693349065,0.185185185185185,0.0693545834506928,"Marine"
"1:134",210,"Pristipomoides typus",2385162,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","4.2","0.61",420,6.04025471127741,0.037037037037037,-0.099116376337895,"Marine"
"1:135",211,"Pristipomoides zonatus",2385192,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"4.04","null","3.84","0.54",228,5.42934562895444,0.296296296296296,0.182552894545538,"Marine"
"1:136",213,"Rhomboplites aurorubens",2384721,19,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,"-1",0,"4.36","0.23","3.8","0.56",830,6.72142570079064,0.703703703703704,0.54843514966857,"Marine"
"1:137",214,"Symphorichthys spilurus",2384695,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.8","0.56",75,4.31748811353631,0.0740740740740741,-0.013649800478928,"Marine"
"1:138",215,"Symphorus nematophorus",2385261,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"4.11","0.49","4.18","0.71",494,6.20253551718792,0.0740740740740741,-0.0667733342376219,"Marine"
"1:139",216,"Makaira nigricans",8098719,9,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"-1",0,"4.49","0.293","4.389999866","0.6259",1954,7.57763383260273,0.333333333333333,0.127074337893041,"Marine"
"1:140",217,"Istiompax indica",4285896,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"4.5","0.41","4.46999979","0.7903",1561,7.35308192051543,0.111111111111111,-0.0796198208117044,"Marine"
"1:141",218,"Makaira mazara",2397867,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"-1",0,"null","null","4.46","0.89",800,6.68461172766793,0.185185185185185,0.0312047907230007,"Marine"
"1:142",219,"Kajikia albida",4285895,9,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"4.49","0.378","4.460000038","0.8394",459,6.12905021006055,0.333333333333333,0.194527408101444,"Marine"
"1:143",220,"Tetrapturus pfluegeri",2397959,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"4.4","0.378","4.5","0.75",405,6.00388706710654,0.0740740740740741,-0.0609295275887135,"Marine"
"1:144",223,"Kajikia audax",2397938,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"-1",0,"null","null","4.5","0.77",8650,9.06531459992592,0.148148148148148,-0.148375956553597,"Marine"
"1:145",226,"Xiphias gladius",2397850,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"-1",0,"4.53","0.171","4.46","0.64",4352,8.37839078853578,0.222222222222222,-0.0246985695893033,"Marine"
"1:146",228,"Albula vulpes",5204104,12,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,"-1",0,"3.73","0.284","3.66","0.56",2278,7.73105314400713,0.444444444444444,0.228509770135255,"Marine"
"1:147",249,"Centrolophus niger",5212018,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.92","0.38",3916,8.2728260036504,0.111111111111111,-0.13102338124775,"Marine"
"1:148",250,"Schedophilus ovalis",2398059,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.54","0.47",82,4.40671924726425,0.185185185185185,0.0961860317329437,"Marine"
"1:149",252,"Mallotus villosus",5214420,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"3.15","0.086","3.1","0.27",14992,9.6152720044782,0.222222222222222,-0.138195471125175,"Marine"
"1:150",257,"Glossanodon semifasciatus",2411213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.14","0.34",324,5.78074351579233,0.0740740740740741,-0.0531234887825091,"Marine"
"1:151",261,"Lutjanus fulviflamma",2384777,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"3.79","0.29","3.85","0.62",2834,7.94944442025063,0.148148148148148,-0.079549537729294,"Marine"
"1:152",262,"Lutjanus fulvus",2385096,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"3.61","0.46","3.66","0.55",1973,7.58731050602262,0.222222222222222,0.0153224374539135,"Marine"
"1:153",264,"Lutjanus johnii",2384936,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"4.2","0.56","4.19","0.56",459,6.12905021006055,0.148148148148148,0.00934222291625894,"Marine"
"1:154",266,"Lutjanus griseus",2384986,12,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,"-1",0,"4.23","0.307","3.88","0.79",8316,9.0259366489779,0.444444444444444,0.151876213096645,"Marine"
"1:155",288,"Galeichthys feliceps",2345208,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,"-1",0,"3.75","0.194","3.5","0.5",855,6.75110146893676,0.296296296296296,0.139930520575246,"Marine"
"1:156",298,"Muraenesox cinereus",2405369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","4.38","0.67",573,6.35088571671474,0.037037037037037,-0.107637772818706,"Marine"
"1:157",300,"Conger oceanicus",2403522,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"4.5","0.77","4","0.66",628,6.4425401664682,0.0740740740740741,-0.0729117607271703,"Marine"
"1:158",301,"Conger conger",2403490,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"-1",0,"4.31","0.398","4.26","0.76",2477,7.81480342948936,0.259259259259259,0.0385318203037812,"Marine"
"1:159",303,"Cololabis saira",2369261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","3.71","0.44",1668,7.41938058291869,0.037037037037037,-0.158352666628246,"Marine"
"1:160",305,"Hyporhamphus sajori",2368929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",476,6.16541785423142,0.037037037037037,-0.102795120247591,"Marine"
"1:161",306,"Salilota australis",2417051,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"4.41","0.343","4.12","0.71",1073,6.9782137426307,0.148148148148148,-0.0185972629044509,"Marine"
"1:162",308,"Gadus macrocephalus",2415853,14,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,"-1",0,"4.16","0.149","4.37","1.05",18865,9.84506363239841,0.518518518518518,0.131898991568985,"Marine"
"1:163",309,"Gadus ogac",2415827,10,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,"-1",0,"3.78","0.19","3.86","0.57",828,6.71901315438526,0.37037037037037,0.215188652247512,"Marine"
"1:164",312,"Urophycis chuss",2415718,15,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,"-1",0,"3.72","0.256","3.73","0.58",14039,9.54959444997195,0.555555555555556,0.203042599358329,"Marine"
"1:165",313,"Urophycis tenuis",2415734,12,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"4.27","0.536","3.25","0.45",21512,9.9763661979487,0.444444444444444,0.0445948471153907,"Marine"
"1:166",318,"Theragra chalcogramma",2415762,13,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"3.57","0.105","3.680000067","0.62",34124,10.4377562280286,0.481481481481481,0.0508224168958493,"Marine"
"1:167",319,"Boreogadus saida",2415752,8,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"3.12","0.111","3.25999999","0.42",7945,8.98029807897082,0.296296296296296,0.00814621115105285,"Marine"
"1:168",320,"Micromesistius australis",2415774,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.34","0.48",3119,8.0452677166078,0.148148148148148,-0.0840394084854615,"Marine"
"1:169",321,"Merluccius senegalensis",2415668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.5","0.8",486,6.18620862390049,0.037037037037037,-0.103367561690187,"Marine"
"1:170",322,"Merluccius australis",2415632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.45","0.79",14084,9.55279468027494,0.037037037037037,-0.315863124471345,"Marine"
"1:171",323,"Merluccius bilinearis",2415637,8,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"4.49","0.373","4.23","0.71",36941,10.5170773243126,0.296296296296296,-0.136921115952701,"Marine"
"1:172",326,"Merluccius productus",2415676,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,"-1",0,"4.35","null","3.980000019","0.69",1079,6.98378996525813,0.259259259259259,0.0922131050942762,"Marine"
"1:173",327,"Merluccius polli",2415657,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","4.5","0.63",735,6.59987049921284,0.037037037037037,-0.114248551183363,"Marine"
"1:174",329,"Macruronus magellanicus",2415616,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.93","0.6",702,6.55393340402581,0.111111111111111,-0.0388442548491982,"Marine"
"1:175",332,"Coryphaenoides rupestris",5215150,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.54","0.49",1464,7.28892769452126,0.185185185185185,-0.00106633260624595,"Marine"
"1:176",333,"Macroramphosus scolopax",2333513,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.47","0.4",3935,8.2776661608515,0.0740740740740741,-0.168273388141525,"Marine"
"1:177",334,"Hoplostethus atlanticus",2357093,12,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,"-1",0,"4.25","0.122","4.050000191","0.7616",21102,9.95712310170204,0.444444444444444,0.0464302624541588,"Marine"
"1:178",336,"Zenopsis conchifer",2415247,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"4.5","null","4.17","0.71",1516,7.32383056620232,0.148148148148148,-0.0405331796283964,"Marine"
"1:179",339,"Menidia menidia",2412304,7,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"-1",0,"3.19","0.1","null","null",2373,7.77191025643576,0.259259259259259,0.0409412773700193,"Marine"
"1:180",341,"Galeoides decadactylus",2393337,7,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.57","0.67",1547,7.34407285057307,0.259259259259259,0.0691604849950307,"Marine"
"1:181",342,"Pentanemus quinquarius",2393392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1",0,"null","null","3.56","0.57",899,6.80128303447162,0.037037037037037,-0.121312610281811,"Marine"
"1:182",345,"Centropomus undecimalis",2369643,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"-1",0,"4.17","0.62","4.08","0.7",4010,8.29654652030061,0.222222222222222,-0.020960619016219,"Marine"
"1:183",349,"Polyprion americanus",5211265,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"null","null","4.14","0.64",1873,7.53529670244409,0.111111111111111,-0.0923046081984384,"Marine"
"1:184",350,"Polyprion oxygeneios",5211261,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"-1",0,"null","null","4.45","0.77",7344,8.90163893230033,0.111111111111111,-0.169862015875104,"Marine"
"1:185",361,"Centropristis striata",2387483,12,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"3.89","0.194","3.66","0.61",1958,7.57967882309046,0.444444444444444,0.238049731024591,"Marine"
"1:186",364,"Pomatomus saltatrix",5208090,13,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,"-1",0,"4.53","0.303","4.08","0.0113",31678,10.3633777126224,0.481481481481481,0.0539577799849443,"Marine"
"1:187",366,"Trachurus japonicus",5210503,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"null","null","3.4","0.45",1378,7.2283884515736,0.148148148148148,-0.0339565459251888,"Marine"
"1:188",367,"Trachurus murphyi",5210470,8,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"3.33","0.17","3.49","0.48",2784,7.93164402145431,0.296296296296296,0.0694716857952022,"Marine"
"1:189",369,"Trachurus lathami",5210468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"3.99","0.22","3.27","0.34",1233,7.11720550316434,0.0740740740740741,-0.100776071605442,"Marine"
"1:190",370,"Exyrias belissimus",2375839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","2.79","0.3",241,5.48479693349065,0.037037037037037,-0.0787935646974553,"Marine"
"1:191",374,"Decapterus russelli",2391050,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"-1",0,"3.68","0.37","3.519999981","0.533",2095,7.64730883235624,0.222222222222222,0.0114352328868068,"Marine"
"1:192",377,"Exyrias puntang",2375825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.5","0.37",530,6.27287700654617,0.037037037037037,-0.105660306345587,"Marine"
"1:193",378,"Selene setapinnis",2390733,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"-1",0,"null","null","3.72","0.52",3908,8.27078101316267,0.111111111111111,-0.130933532831536,"Marine"
"1:194",380,"Trachinotus carolinus",5210681,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"-1",0,"3.5","0.6","3.85","0.61",4286,8.36310917603352,0.148148148148148,-0.0980572124180641,"Marine"
"1:195",382,"Seriola lalandi",5961708,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"-1",0,"4.16","0.144","3.85","0.49",89928,11.4067646291416,0.111111111111111,-0.305779125150973,"Marine"
